time,.x,.y,.theta
2019/02/15/16:01:38.734424,25.65337424,-100.29138697,-1.42612566283
2019/02/15/16:01:38.851261,25.65337468,-100.29138798,-1.44068169938
2019/02/15/16:01:38.961232,25.6533748,-100.29138926,-1.4496875762
2019/02/15/16:01:39.078966,25.65337497,-100.29139045,-1.44867530888
2019/02/15/16:01:39.180524,25.65337478,-100.29139151,-1.43413671604
2019/02/15/16:01:39.282269,25.65337493,-100.29139263,-1.41841128571
2019/02/15/16:01:39.399365,25.65337516,-100.29139355,-1.40416950211
2019/02/15/16:01:39.540099,25.65337535,-100.29139472,-1.38881052267
2019/02/15/16:01:39.654614,25.65337524,-100.29139603,-1.37135723378
2019/02/15/16:01:39.756462,25.65337533,-100.29139706,-1.35584126102
2019/02/15/16:01:39.859434,25.65337554,-100.29139806,-1.33997628108
2019/02/15/16:01:39.975119,25.65337572,-100.29139911,-1.32393673096
2019/02/15/16:01:40.081630,25.65337597,-100.29140026,-1.30814139266
2019/02/15/16:01:40.182372,25.65337603,-100.29140091,-1.29667462234
2019/02/15/16:01:40.284576,25.65337627,-100.29140184,-1.28620267564
2019/02/15/16:01:40.399939,25.65337668,-100.29140258,-1.27559104617
2019/02/15/16:01:40.539124,25.65337696,-100.29140352,-1.26384504346
2019/02/15/16:01:40.655978,25.65337808,-100.29140524,-1.25016159147
2019/02/15/16:01:40.761272,25.65337783,-100.29140586,-1.23888683503
2019/02/15/16:01:40.880485,25.65337802,-100.29140648,-1.23258619667
2019/02/15/16:01:40.987664,25.65337797,-100.2914069,-1.22666945291
2019/02/15/16:01:41.099256,25.65337813,-100.29140735,-1.22146843354
2019/02/15/16:01:41.208909,25.6533785,-100.29140797,-1.21347482403
2019/02/15/16:01:41.325566,25.65337864,-100.2914083,-1.20630146797
2019/02/15/16:01:41.433858,25.65337865,-100.29140853,-1.20129246248
2019/02/15/16:01:41.572726,25.65337874,-100.29140872,-1.19820319626
2019/02/15/16:01:41.682949,25.65337874,-100.2914089,-1.19493935986
2019/02/15/16:01:41.802000,25.65337866,-100.29140911,-1.19307195169
2019/02/15/16:01:41.908230,25.65337872,-100.29140927,-1.19296715633
2019/02/15/16:01:42.026052,25.65337858,-100.29140929,-1.19453802157
2019/02/15/16:01:42.128836,25.6533786,-100.29140943,-1.19713859783
2019/02/15/16:01:42.230317,25.65337869,-100.29140959,-1.19825552736
